Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,174.56277465820312,175.80934975768523,174.07940299368596,175.75845831436834,182925100
2015-07-01,175.9619140625,176.41135791626323,175.16478332123125,176.15695256102518,135979900
2015-07-02,175.8008270263672,176.6149217455619,175.37682232544418,176.445322453112,104373700
2015-07-06,175.30052185058594,176.08916446097186,174.29138849266153,174.49491542740523,117975400
2015-07-07,176.40292358398438,176.53011982144307,173.0872036385277,175.50403566701792,173820200
2015-07-08,173.44338989257812,175.33444754054548,173.2059482569409,175.04612740292868,164020100
2015-07-09,173.75706481933594,175.8346975306398,173.64683243182944,175.57180383220452,144113100
2015-07-10,175.9449920654297,176.36899677838642,173.7995292530365,175.78386820417063,129456900
2015-07-13,177.88693237304688,177.99716479420763,177.1830830305138,177.22548608769702,106069400
2015-07-14,178.65859985351562,178.9723721052784,177.78515127672932,177.84451814097477,81709600
2015-07-15,178.5993194580078,179.16748439160529,178.1159477287617,178.7010764790698,97914100
2015-07-16,180.0323944091797,180.0323944091797,179.42182661889515,179.66774364628372,106683300
2015-07-17,180.18499755859375,180.24436441569597,179.60835749322675,180.0238737345665,89030000
2015-07-20,180.27828979492188,180.77861216480017,179.95605506732971,180.41397438527372,70446800
2015-07-21,179.56602478027344,180.40555890503424,179.26074082032395,180.14266507151186,77965000
2015-07-22,179.2436981201172,179.58290955943886,178.8366573325245,178.87057200666,88667900
2015-07-23,178.23463439941406,179.48120942686148,177.86999651744154,179.37945242530606,90509100
2015-07-24,176.38592529296875,178.39570308953094,176.04672676632003,178.3363491701849,117755000
2015-07-27,175.35989379882812,176.00438935525315,174.91044976058393,175.487102998459,132361100
2015-07-28,177.51380920410156,177.65796924930885,175.36834645788147,176.20786748230012,123544800
2015-07-29,178.7349853515625,178.96393862491985,177.49688565366193,177.64104573156825,105791300
2015-07-30,178.77734375,178.9469430381257,177.59012285392754,178.21765445354853,91304400
2015-07-31,178.50599670410156,179.31160312743566,178.2176765845248,179.2861638780376,103266900
2015-08-03,177.90390014648438,178.5314318094658,176.93716987300343,178.47207787544727,113965700
2015-08-04,177.55621337890625,178.29397742066567,177.0643663712011,177.82756965994554,81820800
2015-08-05,178.14132690429688,179.19285019652492,177.85299389680625,178.46356165211085,85786800
2015-08-06,176.68275451660156,178.43812715511217,176.08913761566382,178.32788179815014,116030800
2015-08-07,176.34356689453125,176.67429007061486,175.42771511316187,176.52165457685211,117858000
2015-08-10,178.56532287597656,178.6501160414427,177.4713836428261,177.4713836428261,80270700
2015-08-11,176.95411682128906,177.63252691723167,176.18242517540938,177.2085222247171,126081400
2015-08-12,177.16616821289062,177.35273136441148,174.1472560367893,175.63127287141438,172123700
2015-08-13,176.9456329345703,177.70036073361578,176.39441909687014,177.00498686009746,89383300
2015-08-14,177.59010314941406,177.66642087966335,176.60640927199594,176.75056929788735,72786500
2015-08-17,178.5823211669922,178.5823211669922,176.52166425068015,176.98807207317824,79072600
2015-08-18,178.06503295898438,178.6586370269722,177.82759133178925,178.30247458617953,71692700
2015-08-19,176.65733337402344,178.09045846340953,175.83476317915844,177.31029132861332,172946000
2015-08-20,172.9684600830078,176.6318535754639,172.9090932202722,175.12239803807105,194327900
2015-08-21,167.76173400878906,172.94307297507336,167.49885311364258,171.0689661406305,346588500
2015-08-24,160.6978302001953,167.4649436483344,154.6769564522106,158.99333544577397,507244300
2015-08-25,158.8067626953125,165.74347506822517,158.50995415707993,165.72651125300052,369833100
2015-08-26,164.90390014648438,165.18373183878006,159.73951348826782,162.88563379868492,339257000
2015-08-27,168.98284912109375,169.11004536455872,165.53993277560204,167.0748278315343,274143900
2015-08-28,168.99134826660156,169.46623156162593,167.838054718857,168.32990182858916,160414400
2015-08-31,167.6260528564453,168.86415254206526,167.06636342570206,167.99917914360745,163298800
2015-09-01,162.62277221679688,165.16680050996644,161.74083516232375,163.76757718496495,256000400
2015-09-02,165.70953369140625,165.75193675283938,163.17398071703704,165.0395989637165,160269300
2015-09-03,165.82826232910156,167.94828610487733,165.32793982352206,166.43034183524685,152087800
2015-09-04,163.31809997558594,164.39507535687883,162.4870545254107,163.53859066411823,207081000
2015-09-08,167.42245483398438,167.5751032228482,165.50595864656287,166.15892937193675,116025700
2015-09-09,165.1837158203125,169.15240583184354,164.81060262023524,169.02520962040745,149347700
2015-09-10,166.08262634277344,167.24439494143775,164.7258062888803,164.9886871011683,158611100
2015-09-11,166.8373565673828,166.90519886503986,164.96325029594337,165.68406338640358,119691200
2015-09-14,166.21832275390625,167.06633217899764,165.72647573460162,167.01545368382767,79452000
2015-09-15,168.29595947265625,168.7454034415346,166.1759358686651,166.72713682986392,113806200
2015-09-16,169.7545166015625,169.9495680813596,168.25354927016397,168.60123623196228,99581600
2015-09-17,169.37289428710938,172.0526067872761,168.99129268907942,169.61882423089418,276046600
2015-09-18,166.6051025390625,169.35840915348973,166.18742602580676,166.82673955282303,223657500
2015-09-21,167.46603393554688,168.5059718542926,166.4005115123276,167.448981934853,105726200
2015-09-22,165.29237365722656,165.76120614769562,164.14160418124493,165.26680215837064,153890900
2015-09-23,165.0281219482422,165.94020240015584,164.4399514758503,165.46285042455253,92790600
2015-09-24,164.43142700195312,164.9002595033398,162.43677200354406,163.79211350193484,159378800
2015-09-25,164.38880920410156,166.2215026199858,163.50228723961675,165.91463163333583,155054800
2015-09-28,160.2631378173828,163.58757653342093,159.94774725204016,163.47675800749224,178515900
2015-09-29,160.35691833496094,161.73784475588943,159.34253852809292,160.48478887762545,159045600
2015-09-30,163.34889221191406,163.5193732384167,161.48209440556917,162.27483703189722,163452000
2015-10-01,163.7750701904297,164.08194118262523,161.80598674336912,163.73244669017856,131079000
2015-10-02,166.22154235839844,166.24711386282712,161.2093193804702,161.76339899245292,211003300
2015-10-05,169.17941284179688,169.40956935914843,167.35523871978472,167.46605722941092,126320800
2015-10-06,168.59976196289062,169.61414153297386,167.92635742011586,169.04302299495797,110274500
2015-10-07,169.9806671142578,170.33868109366207,168.33549370154398,169.54592563387243,124307300
2015-10-08,171.5150909423828,171.80491004117303,169.2817461637375,169.58861727035978,153055200
2015-10-09,171.6173095703125,172.1031810442896,170.97799609985546,171.65993306971615,107069200
2015-10-12,171.77931213378906,171.9838841688513,171.2593365332243,171.6940651146005,56395600
2015-10-13,170.69671630859375,172.3248379228732,170.52623529817336,171.0376783294345,88038700
2015-10-14,169.87840270996094,171.22522491067733,169.58006416980206,170.63705432228372,99106200
2015-10-15,172.48681640625,172.4953359052057,170.1767575161337,170.55182358008193,134142200
2015-10-16,173.27105712890625,173.28809612854758,172.12028731648923,172.89599102687788,114580100
2015-10-19,173.3562469482422,173.3562469482422,172.29925693769587,172.61464743995674,76523900
2015-10-20,173.13461303710938,173.75687450836347,172.6572610587848,172.91298904913464,78448500
2015-10-21,172.06057739257812,173.71425737614044,171.89008338818502,173.56082838042627,102038000
2015-10-22,174.96731567382812,175.1804201758698,172.06058015119822,173.02380365575735,174911700
2015-10-23,176.88528442382812,177.26035048838224,175.85386575317298,176.66366038880463,144442300
2015-10-26,176.4505157470703,176.7659062265468,176.0754497677655,176.70624373358413,69033000
2015-10-27,176.10960388183594,176.45056595629842,175.4191342197149,175.76862880050405,77905800
2015-10-28,178.1127471923828,178.13831869308163,175.7771300827749,176.45053461262282,135906700
2015-10-29,178.01048278808594,178.38554885299948,177.4819877003634,177.60132572039328,90525500
2015-10-30,177.24330139160156,178.53046113488233,177.08135286731306,178.2065380725676,131076900
2015-11-02,179.3402557373047,179.536308271717,177.44788638603782,177.57575691385625,86270800
2015-11-03,179.86026000976562,180.42285920537884,178.75211362634073,178.9822702076136,95246100
2015-11-04,179.31466674804688,180.28642283311376,178.7691197004105,180.15856532463167,96224500
2015-11-05,179.13565063476562,179.8431591874771,178.2320895695986,179.37432665172042,78408700
2015-11-06,179.04190063476562,179.28058968059426,177.69509141786338,178.78618559792886,110471500
2015-11-09,177.37115478515625,178.5730673937629,176.40791819724018,178.41962537653748,131008700
2015-11-10,177.78030395507812,177.81440796044959,176.61249540501262,176.88526241364914,75874600
2015-11-11,177.0813751220703,178.10427443909188,177.01318010001947,178.05313142427138,67846000
2015-11-12,174.6093292236328,176.50169854091794,174.59229022572475,176.02434646211964,121315200
2015-11-13,172.64877319335938,174.4644280867311,172.56353917911596,174.19166103153523,153577100
2015-11-16,175.27420043945312,175.33387594800644,172.34188018001717,172.4612311971238,117645200
2015-11-17,175.1463623046875,176.48465206705467,174.6434387063972,175.58962339469255,121123700
2015-11-18,177.9252471923828,178.07015672551637,175.5896296494579,175.6322401539499,121342500
2015-11-19,177.7718505859375,178.1980597635557,177.47349895885597,177.80594159712334,88220500
2015-11-20,178.41958618164062,179.11004259030776,178.03600073314385,178.53892416576994,94011500
2015-11-23,178.21507263183594,178.99076327951627,177.74624003804956,178.47932018282398,64931200
2015-11-24,178.4537353515625,178.86289239973465,176.8000421479955,177.19214719215728,98874400
2015-11-25,178.42808532714844,178.78609921260443,178.16382490532067,178.58151427511714,51980100
2015-11-27,178.6326904296875,178.837275405166,178.03600050978943,178.5218719421119,37317800
2015-11-30,177.89114379882812,178.9140429659209,177.78032527837965,178.79470494654123,112822700
2015-12-01,179.58743286132812,179.7067838777987,178.24914325412715,178.53044277823457,97858400
2015-12-02,177.75474548339844,179.86021923249893,177.49901745183644,179.53629619206254,108441300
2015-12-03,175.26568603515625,178.28324038568465,174.53260594899078,178.01047335729666,166224200
2015-12-04,178.68386840820312,178.98221993000186,175.26567669239606,175.26567669239606,192913900
2015-12-07,177.6012725830078,178.77760042653156,176.62098420539579,178.35139148153453,102027100
2015-12-08,176.40792846679688,177.5501656332922,175.410600820809,176.01582341292217,103372400
2015-12-09,175.03558349609375,177.88265770620282,174.04677507359426,175.76014430722418,162401500
2015-12-10,175.4873504638672,176.81712092474413,174.86508874960984,175.103764831979,116128900
2015-12-11,172.08615112304688,174.0126111331226,171.77074761632338,173.33920663175772,211173300
2015-12-14,172.95559692382812,173.08346742050045,170.44096657166062,172.24810147107715,182385200
2015-12-15,174.77125549316406,175.69186846234976,172.93002955479272,174.4899560020074,154069600
2015-12-16,177.3284912109375,177.63536216918035,174.57518508997782,175.91347440310307,197017000
2015-12-17,174.62635803222656,177.7121071366174,174.60930602971493,177.64391213343782,173092500
2015-12-18,171.5154571533203,174.01074752750947,171.35253167135878,173.87355882863645,251393500
2015-12-21,172.93026733398438,173.1103462624354,171.57542952214695,172.70732430834482,99094300
2015-12-22,174.49952697753906,174.79965424782276,172.82742110493018,173.8306846284955,111026200
2015-12-23,176.6603240966797,176.70320126950838,175.42553479115958,175.51985933767227,110987200
2015-12-24,176.3687744140625,176.9261515151703,176.1458314241854,176.40308138744462,48539600
2015-12-28,175.96571350097656,176.00857757859606,174.87669639342155,175.66558645200325,65899900
2015-12-29,177.84368896484375,178.17811004579968,177.04622834267144,177.08052223731465,92640700
2015-12-30,176.5831756591797,177.680776551583,176.43740370950613,177.595022188585,63317700
2015-12-31,174.8166961669922,176.54883175149467,174.8166961669922,175.89714326386925,114877900
2016-01-04,172.3728485107422,172.38141871060367,170.28913852823786,171.91837931686638,222353500
2016-01-05,172.66444396972656,173.1274835019817,171.54113249092902,172.69873786370607,110845800
2016-01-06,170.4864501953125,171.549731180866,169.44030961745585,170.0748448935363,152112600
2016-01-07,166.3961944580078,169.30308953031562,166.0017426908918,167.49378230874896,213436100
2016-01-08,164.56976318359375,167.9397115020204,164.27821922077703,167.37376398529506,209817200
2016-01-11,164.73265075683594,165.8473920406195,162.76900147756106,165.50438767715147,187941300
2016-01-12,166.061767578125,166.82493430844448,163.90088584789726,166.19896932575696,172330500
2016-01-13,161.9200897216797,167.0907614046622,161.53422123930238,166.73918681846712,221168900
2016-01-14,164.57830810546875,165.7187731681748,160.91682947098468,162.5374875949818,240795600
2016-01-15,161.04544067382812,161.86005480064384,159.08179133300797,160.15365546941786,324846400
2016-01-19,161.25975036621094,163.01760947855848,159.6648166322953,162.88899106625638,195244400
2016-01-20,159.19322204589844,160.77958586009518,155.22304703636763,158.66158173562278,286547800
2016-01-21,160.08506774902344,161.9543926760738,158.32720780400922,159.67347555041897,195772900
2016-01-22,163.36923217773438,163.5750216982087,161.9629470892895,162.73468395962374,168319600
2016-01-25,160.899658203125,163.05195653799646,160.70243887851623,162.8547372133877,130371700
2016-01-26,163.09483337402344,163.37780705705475,161.22550872671607,161.5684999935114,141036800
2016-01-27,161.31980895996094,164.2609972278067,160.4022871790188,162.56316846993735,185681700
2016-01-28,162.16024780273438,163.09491056877502,160.4881416881928,162.8891209450064,143798800
2016-01-29,166.11317443847656,166.25037615263764,162.82041180426404,162.94046003308608,210529300
2016-02-01,166.05316162109375,166.85063522158688,164.5011046802006,165.09277568734262,136061600
2016-02-02,163.06053161621094,164.61258861265887,162.5288781687597,164.6040184108997,182564900
2016-02-03,164.03810119628906,164.4496933890322,160.43664007015698,164.13242577007185,205054900
2016-02-04,164.29531860351562,165.28142824650237,162.88903356359612,163.53215196144242,139531800
2016-02-05,161.16549682617188,164.35536569908112,160.5223783128318,163.77227786077367,180788300
2016-02-08,158.99607849121094,159.5963199475015,156.7494548615452,159.29620576149742,191526700
2016-02-09,159.00462341308594,160.29944379607053,157.09242126200184,157.22962302570411,184513100
2016-02-10,158.867431640625,161.4999233734727,158.73880008305338,159.84497129048103,148214100
2016-02-11,156.80084228515625,157.86413608980112,155.28307918855867,156.35494319491454,219058900
2016-02-12,160.03359985351562,160.05074025822944,157.7440997334952,158.60159100320826,127632400
2016-02-16,162.7346954345703,162.76041912644345,160.89109440084147,161.86863394485727,120250700
2016-02-17,165.3928985595703,165.7701967621584,163.78938119857094,163.91801272269507,136009500
2016-02-18,164.71548461914062,165.72733105832367,164.39821705603936,165.66730039272204,102343000
2016-02-19,164.63827514648438,164.79261724898242,163.30916145422816,163.92655603276944,114793000
2016-02-22,167.02212524414062,167.16789716960938,166.17320429482388,166.24180515697563,103640300
2016-02-23,164.9127197265625,166.62770218752453,164.79265839338848,166.35329871331726,111455300
2016-02-24,165.66722106933594,165.9501946053721,162.34016564002337,163.46347650217612,150812200
2016-02-25,167.67381286621094,167.68239615160456,165.35001918865422,166.1217559860419,110728300
2016-02-26,167.2879180908203,168.65132565722914,167.1249927053486,168.5570142069818,129833700
2016-02-29,165.97598266601562,168.26548243557937,165.7787633677682,167.30509654747735,125918100
2016-03-01,169.87759399414062,169.96334835382777,166.73917284319748,167.21936585517776,141799700
2016-03-02,170.64073181152344,170.6921791849171,169.14012236091958,169.56029771742803,102415000
2016-03-03,171.30955505371094,171.32670853772032,169.8775466193802,170.46063423295337,95172200
2016-03-04,171.86695861816406,172.65586205323208,170.6664761461521,171.50681387656047,129293600
2016-03-07,172.004150390625,172.4157555722835,170.85511536478464,170.93228642974177,100219000
2016-03-08,170.1262664794922,171.42965690218332,169.96335412539966,170.91516997942432,123974900
2016-03-09,170.9665985107422,171.3181599563632,170.15197140871518,170.9494450232581,94801200
2016-03-10,171.10382080078125,172.4157946235925,169.25164940091798,171.4639786873756,156838700
2016-03-11,173.8649139404297,173.9077911180099,171.0866507794073,172.57867711868894,137964500
2016-03-14,173.64198303222656,174.10502256322997,173.01601806563428,173.3504391392141,73612000
2016-03-15,173.3590087890625,173.66770617017366,172.39862275195148,172.66444295263196,93169100
2016-03-16,174.3622283935547,174.77383352160084,172.82732515857583,172.8702023282817,129303200
2016-03-17,175.46844482421875,175.98293174168344,173.873510519949,174.2765324683162,134278500
2016-03-18,176.15798950195312,176.5027498451097,175.65807779814125,175.97698177314928,138372400
2016-03-21,176.40792846679688,176.6406489182951,175.65806753079104,175.89078798228928,72926700
2016-03-22,176.31314086914062,176.89062172049566,175.4598543530297,175.62360697960332,97471900
2016-03-23,175.1494903564453,176.11482950066033,174.97709709347023,175.92520743279533,81052500
2016-03-24,175.07196044921875,175.10644437282338,173.8825281201269,174.10662101650342,84360900
2016-03-28,175.1753387451172,175.70972101109922,174.71852555288888,175.49424259394402,62408200
2016-03-29,176.79576110839844,176.90781411518364,174.45135443192964,174.76164393769056,92922900
2016-03-30,177.57150268554688,178.30412159845324,177.2008728752136,177.8128375217704,86365300
2016-03-31,177.14053344726562,177.90763622739723,176.9767677158171,177.4766793138006,94584100
2016-04-01,178.3472442626953,178.53686639585808,175.81321498476012,176.13213210967788,114423500
2016-04-04,177.7697296142578,178.47650527635759,177.4594401055879,178.2696412199905,63497000
2016-04-05,175.99415588378906,177.7783103570032,175.7355791502302,176.40787076642786,99662200
2016-04-06,177.91624450683594,177.97658478550787,175.81317273659397,175.99418042084892,91839800
2016-04-07,175.78732299804688,177.17500479041655,175.04607657817687,176.8130025600281,113859000
2016-04-08,176.26136779785156,177.4249566601553,175.71835790854175,176.98537221575762,95040600
2016-04-11,175.84764099121094,177.61456674911346,175.75282995585735,176.90779118524858,83757500
2016-04-12,177.48526000976562,177.76969309693177,175.5718106246543,176.0200094121669,115350600
2016-04-13,179.27806091308594,179.36425754922897,178.27823780157127,178.4161471586961,96336400
2016-04-14,179.28671264648438,179.79525186279847,178.93333792894376,179.3384385299965,65212900
2016-04-15,179.08847045898438,179.4246163564837,178.76093896591644,179.2867069750064,75761600
